magazine_title,issue_date,repository,issue_url,downloadable_pdf,ocr_available,pages,ads_present,masthead_present,departments_detected,target_audience,notes
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015016698998,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.83 1971 Jul-Sep rights=ic
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015016699178,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.84 1972 Oct-Dec rights=ic
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015016699186,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.84 1972 Apr-Jun rights=ic
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015016699194,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.84 1972 Jan-Mar rights=ic
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015016760590,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.83 1971 Apr-Jun rights=ic
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015016760608,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.83 1971 Jan-Mar rights=ic
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015018036882,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.86 1974 Mar-May rights=ic
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015018036890,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.87 1975 Jul-Sep rights=ic
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015018036908,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.87 1975 Apr-Jun rights=ic
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015018036916,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.87 1975 Jan-Mar rights=ic
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015018036924,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.86 1974 Nov-Dec rights=ic
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015018036932,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.86 1974 Sep-Oct rights=ic
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015018036940,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.86 1974 Jun-Aug rights=ic
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015018036957,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.86 1974 Jan-Feb rights=ic
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015018049000,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.19 1907 Oct-Dec rights=pd
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015018049018,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.19 1907 Jul-Sep rights=pd
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015018049356,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.29 1917 Apr-Jun rights=pd
Billboard,2020-01-01,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015020205269,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.40 1928 Jan-Mar rights=pd
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015050967788,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.20 1908 Jul-Sep rights=pd
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015050967796,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.20 1908 Oct-Dec rights=pd
Billboard,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=mdp.39015053239755,,,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,Hathi item enumcron=v.85 1973 Jan-Mar rights=ic
Billboard,1935-02-23,Internet Archive,https://archive.org/details/billboard-feb-23-1935-damaged,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: The Billboard Feb 23, 1935 (DAMAGED)"
Billboard,1936-04-11,Internet Archive,https://archive.org/details/billboard-april-11-1936,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: The Billboard April 11 1936 (DAMAGED, MISSING PAGES)"
Billboard,1936-10-24,Internet Archive,https://archive.org/details/the-billboard-oct-24-1936,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: The Billboard Oct 24th 1936 (DAMAGED, MISSING PAGES)"
Billboard,1937-05-29,Internet Archive,https://archive.org/details/the-billboard-may-29th-1937,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: The Billboard Magazine May 29th 1937 (DAMAGED, MISSING PAGES)"
Billboard,1938-12-10,Internet Archive,https://archive.org/details/the-billboard-dec-10th-1938_202510,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,IA title: The Billboard Dec 10th 1938 (DAMAGED)
Billboard,1938-12-17,Internet Archive,https://archive.org/details/the-billboard-dec-17-1938,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: The Billboard Dec 17 1938 (DAMAGED, MISSING PAGES)"
Billboard,1940-05-18,Internet Archive,https://archive.org/details/the-billboard-may-18th-1940-severe-damage,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,IA title: The Billboard May 18th 1940 Severe Damage
Billboard,1940-12-14,Internet Archive,https://archive.org/details/the-billboard-dec-14-1940,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,IA title: The Billboard December 14th 1940
Billboard,1982-03-27,Internet Archive,https://archive.org/details/billboard-1982-03-27,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine (March 27, 1982)"
Billboard,2000-10-21,Internet Archive,https://archive.org/details/ak-billboard-october-21-2000,false,false,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Alicia Keys in Billboard Magazine (October 21, 2000)"
Billboard,2015-12-31,Internet Archive,https://archive.org/details/Billboard_Magazine_December_12_2015,true,true,164,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine December 12, 2015"
Billboard,2015-12-31,Internet Archive,https://archive.org/details/Billboard_Magazine_November_14_2015,true,true,76,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine November 14, 2015"
Billboard,2015-12-31,Internet Archive,https://archive.org/details/Billboard_Magazine_November_21_2015,true,true,108,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine November 21, 2015"
Billboard,2015-12-31,Internet Archive,https://archive.org/details/Billboard_Magazine_November_28_2015,true,true,104,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine November 28, 2015"
Billboard,2015-12-31,Internet Archive,https://archive.org/details/Billboard_Magazine_November_7_2015,true,true,80,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine November 7, 2015"
Billboard,2016-01-01,Internet Archive,https://archive.org/details/Billboard_2_January_2016,true,true,106,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,IA title: Billboard 2 January 2016
Billboard,2016-01-02,Internet Archive,https://archive.org/details/Billboard_October_31_2015,true,true,84,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard October 31, 2015"
Billboard,2016-02-20,Internet Archive,https://archive.org/details/Billboard_Magazine_February_13_2016,true,true,88,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine February 13, 2016"
Billboard,2016-02-20,Internet Archive,https://archive.org/details/Billboard_Magazine_February_20_2016,true,true,140,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine February 20, 2016"
Billboard,2016-12-29,Internet Archive,https://archive.org/details/Billboard_January_23_2016,true,true,72,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard January 23, 2016"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_July_25_2015,true,true,100,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard July 25, 2015"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_Magazine_April_11_2015_USA,true,true,68,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine April 11, 2015 USA"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_Magazine_April_18_2015_USA,true,true,76,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine April 18, 2015 USA"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_Magazine_April_4_2015_USA,true,true,72,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine April 4, 2015 USA"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_Magazine_August_1_2015_USA,true,true,128,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine August 1, 2015 USA"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_Magazine_August_29_2015,true,true,84,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine August 29, 2015"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_Magazine_August_8_2015_USA,true,true,88,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine August 8, 2015 USA"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_Magazine_February_14_2015_USA,true,true,112,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine February 14, 2015 USA"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_Magazine_February_21_2015_USA,true,true,84,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine February 21, 2015 USA"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_Magazine_February_7_2015,true,true,76,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine February 7, 2015"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_Magazine_July_4_2015,true,true,76,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine July 4, 2015"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_Magazine_June_13_2015,true,true,88,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine June 13, 2015"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_Magazine_June_20_2015,true,true,96,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine June 20, 2015"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_Magazine_March_21_2015,true,true,68,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine March 21, 2015"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_Magazine_May_2_2015_USA,true,true,100,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine May 2, 2015 USA"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_Magazine_October_17_2015,true,true,84,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine October 17, 2015"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_Magazine_October_3_2015,true,true,92,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine October 3, 2015"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_Magazine_September_5_2015,true,true,76,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine September 5, 2015"
Billboard,2017-01-09,Internet Archive,https://archive.org/details/Billboard_September_26_2015,true,true,98,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard September 26, 2015"
Billboard,2017-01-16,Internet Archive,https://archive.org/details/Billboard_Magazine_March_14_2015_USA,true,true,88,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine March 14, 2015 USA"
Billboard,2017-01-16,Internet Archive,https://archive.org/details/Billboard_Magazine_October_24_2015,true,true,158,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,"IA title: Billboard Magazine October 24, 2015"
Billboard,2019-02-12,Internet Archive,https://archive.org/details/Billboard_-_January_23_2016_vk_com_stopthepress,true,true,73,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,IA title: Billboard January 23 2016 vk com stopthepress
Billboard,2019-02-12,Internet Archive,https://archive.org/details/Billboard_Magazine_-_May_7_2016_vk_com_stopthepress,true,true,77,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,IA title: Billboard Magazine May 7 2016 vk com stopthepress
Billboard,2023-09-01,Internet Archive,https://archive.org/details/billboard-september-2023-shakira,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,IA title: Billboard September 2023 (Shakira)
Billboard,2023-10-01,Internet Archive,https://archive.org/details/billboard-october-2023-x-factor,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,IA title: Billboard October 2023 (X Factor)
Billboard,2025-07-23,Internet Archive,https://archive.org/details/billboard-1997-10-04-b,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,IA title: Billboard 1997 10 04 B
Billboard,2025-07-23,Internet Archive,https://archive.org/details/billboard-2016-02-13,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,IA title: Billboard 2016 02 13
Billboard,2025-07-25,Internet Archive,https://archive.org/details/billboard-1971-09-04,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,IA title: Billboard 1971 09 04
Billboard,2025-07-25,Internet Archive,https://archive.org/details/billboard-1974-09-07,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,IA title: Billboard 1974 09 07
Billboard,2025-07-25,Internet Archive,https://archive.org/details/billboard-1975-12-27-ii-talent-in-action,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,IA title: Billboard 1975 12 27 II Talent In Action
Billboard,2025-07-25,Internet Archive,https://archive.org/details/billboard-1976-07-31,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,IA title: Billboard 1976 07 31
Billboard,2025-07-26,Internet Archive,https://archive.org/details/billboard-1977-10-01,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,IA title: Billboard 1977 10 01
Billboard,2025-08-23,Internet Archive,https://archive.org/details/billboard-2009-12-19,true,true,,true,true,charts|industry_news|reviews|ads,Music industry professionals and fans,IA title: Billboard (2009 December)
